GrowthRate,Consistency,Infection,Temperature,Special,y
0.26105527217988933,2.756497794288224,0.091406032,0.7461207292076916,0,1
0.005113457,3.4662719239908952,0.25526070980357574,0.040956931,0,0
-0.234587133,5.136144538497242,0.8705006287886659,2.924416090839324,0,0
-1.415370742,7.057537982846961,-0.401871381,1.0250201492240547,0,0
-0.420645323,6.003370090337576,-0.281672123,3.387004439738732,0,1
-0.342714517,5.496650285031764,0.4354067234186738,2.4645593538064983,0,0
-0.802277269,5.156235470472033,0.22261103411077343,3.529194635206381,0,1
-0.161285712,5.800471711,-0.642934191,0.672788754,1,1
0.4040508568145384,5.40330581,-0.24770538,0.4094011724185949,0,0
1.8861859012105302,2.9400554504461285,-0.064323974,7.144375905380831,1,1
0.17457781283183896,5.092158443266302,-0.161220324,2.5269346214663213,1,1
0.25755039072276437,2.852622682164495,-0.643450383,3.5920442982251863,0,0
-0.074445916,5.1621650858016475,0.8488601835685246,0.026440758,0,0
-1.918771215,4.038704117023517,0.5246375233879517,0.8753412262733542,1,1
-0.026513875,10.078763245565723,-0.037288336,2.715932364208645,1,1
0.06023021,4.920211232496576,0.36012205661367314,0.16238287256431927,0,1
2.463242112485286,2.1915208674768225,0.7945653442710436,1.675605832078514,0,1
-0.192360965,4.731639578646151,-0.727651715,1.120987032144686,0,1
0.30154734233361247,6.038717491275776,-0.499253899,0.035547049,0,1
-0.03471177,8.346727892305047,0.085402495,0.5383110464108343,0,1
-1.168678038,3.821095200122563,0.5980207427047173,0.6703637084324074,0,0
1.1428228145150205,1.835144052,-0.927490209,0.23725166069537967,0,1
0.7519330326867741,6.633674022861962,0.9680363,1.9968294689864303,1,1
0.7910319470430469,2.2388025882006977,-0.090186794,0.5551938677127909,0,0
-0.909387455,4.127689117,-0.281537719,0.6504065401445701,1,0
1.4027943109360992,4.4847590289780115,-0.414551124,4.570248807872682,1,1
-1.401851063,4.860733093399784,-0.651286585,1.2589296492537283,1,1
0.5868570938002703,6.378328914148671,0.5831478178600558,0.9955823745444831,0,1
2.1904556258099785,3.6327314354272247,0.9108283294921931,2.5737745398210548,0,0
-0.990536325,4.452541495666479,-0.17271049,4.807327287235757,1,1
-0.56629773,4.971459294101223,0.9048413895069125,0.050710153229192964,1,0
0.099651365,5.2991959150375765,0.6475952308700683,1.1892800387576477,0,1
-0.503475654,5.195654349415845,-0.037897745,1.8872280532526229,0,1
-1.550663431,5.872011550445159,0.34805235825226544,0.767103239,1,1
0.068562975,6.6876790192834745,-0.130031642,2.960399012,0,1
-1.062303714,5.785268231301936,0.1174468164251048,7.114093926531442,0,1
0.4735924306351816,5.907171047018437,-0.883907326,5.744459827,1,1
-0.919424234,1.8355536665070447,0.39252695060106624,0.6184449246797059,0,0
1.5499344050175394,5.100455398331361,-0.894350711,0.5132411063447863,0,1
-0.783253292,5.959015096003217,0.634169894,6.3160568567344155,1,1
-0.322061516,6.4578823891409005,0.649893859,1.2272990425435446,0,1
0.8135172173696698,3.6152984515324116,-0.525845425,0.46713974165286265,0,1
-1.230864316,3.68192145,-0.352674438,2.4551446139653006,0,0
0.22745993460412942,3.851798649432803,-0.037379243,0.6693246579159641,0,1
1.307142754282428,6.0728277997826865,0.19332581386496295,0.6218931424255214,1,1
-1.607483235,7.067762109848417,-0.425292677,4.228050123318395,0,1
0.1846338585323042,4.1850797854167965,0.18497280926385007,0.35461824820487803,0,1
0.25988279424842353,6.815924627254098,-0.404425854,0.13311941050409093,0,1
0.7818228717773104,5.246959618329188,-0.889018558,0.6271937997542869,0,0
-1.236950711,4.751428445675128,-0.9949449,1.8676135562557454,0,0
-1.320456613,4.577231540364062,-0.797697884,0.26269693309201336,0,1
0.5219415656168976,6.493222729204314,0.5845014003280364,1.2757832472767625,0,1
0.29698467323318606,5.651155634,0.9228626247666742,1.9741620985920196,0,1
0.25049285034587654,9.551650855295275,-0.146067601,3.777470372769894,0,0
0.3464482094969757,3.2955507140053517,0.025367907,0.5223908327991006,1,1
-0.680024722,6.036203404059951,-0.706303662,3.4003267932806818,0,1
0.23225369716100355,3.941597980376974,0.10206270536031403,0.5355138363867338,0,1
0.29307247329868125,3.261426026022712,-0.710690196,2.258760868602344,0,1
-0.714351418,4.978265725930056,0.22242866239766013,1.1266026425437181,1,1
1.8657745111447566,5.274704958814072,0.8665173351617077,0.24361504143914423,0,0
0.4738329209117875,10.836347110120185,-0.608602921,2.505370182808676,1,1
-1.191303497,4.631708368633596,0.529127436,0.4911940553163886,0,0
0.6565536086338297,2.739642541030633,-0.952995154,0.38868324081765254,1,1
-0.97468167,5.546021434988772,-0.249005517,0.887340212,0,1
0.787084604,0.8507199249072634,-0.778502984,2.1185345785513094,1,1
1.158595579007404,4.816086434791468,-0.295049117,0.5331370247460707,1,1
-0.820682318,5.032050564590321,-0.652926161,0.4058524582225966,0,1
0.9633761292443218,6.589200765890423,-0.25339002,0.020006988473627394,0,1
0.4127809269364983,6.947244498855694,-0.164954388,1.275966542339968,0,1
0.82206016,3.992860762184565,-0.398817754,1.1194910853095439,0,1
1.8967929826539474,4.698771970740134,0.31324389894625826,0.5328009314169052,1,1
-0.245388116,3.4677583387786584,0.8377041025178193,0.1102901723809343,0,0
-0.753736164,2.743874890384612,-0.198809252,1.121628572781153,0,0
-0.88951443,5.619789558761269,-0.615313687,3.1042739554002137,0,1
-0.815810285,2.4528289028068015,-0.458554484,2.512513047007114,0,0
-0.077101709,4.170746198856274,0.7080016469927379,3.943613641962006,1,1
0.3411519748166439,3.0096520802015254,0.14327944654029579,0.019257794217633566,1,1
0.27669079933001905,6.099366372580519,-0.089977935,6.7876085644658595,0,1
0.8271832490360238,8.602860198532976,-0.700726557,0.8353150265262207,1,1
0.013001892,2.3968240343933376,-0.100545383,9.291525266205396,1,1
1.4535340771573169,1.2939630342048618,-0.443015993,0.5823616000058315,0,1
-0.264656833,4.750226229299865,0.8863262557066984,1.2755626534211042,1,1
2.720169166589619,5.031395591915516,0.7681402188314626,0.8736876514006608,0,1
0.6256673477650062,5.437318613514595,-0.832194916,0.879370123,0,1
-0.857157556,4.10735897,0.033306978522485764,3.6938945537189407,0,1
-1.070892498,4.5987214023491365,-0.549883309,2.7441434854297486,1,1
0.4824724152431853,5.735020821081204,-0.178445821,9.694849191513729,0,1
-0.223462785,7.080861785289677,0.7536959965029129,1.9013228011921661,0,1
0.714000494,1.0899024593634343,0.05502904,1.244470293426967,0,0
0.47323762457354485,4.262121121937076,-0.331569413,0.1887837016781088,0,1
-0.072828913,5.427617587882127,-0.584223292,11.345393084273978,1,1
-0.846793718,3.164047790778528,0.6006497188129785,1.6038298905287787,0,0
-1.514847225,8.462339263534599,0.2490360307286943,2.411131275691573,0,1
-0.446514952,3.7291802395425258,-0.063869079,1.044253102739713,0,1
0.8563987943234723,4.917414625985434,-0.565031292,1.5868886653195236,0,1
0.21409374413020396,6.112044193684581,-0.331507252,5.714646209542613,0,1
-1.245738779,3.817430422396211,0.919686853,0.364049853,0,0
0.173180926,1.3068539043911658,0.040179875,0.6916751457201625,0,0
0.3853173797288368,4.142690946166933,-0.198601438,0.3298901587426267,0,1
-0.883857436,7.058881111854081,0.042844085,3.1425114748726934,0,1
0.1537251059455279,4.326209746429723,0.5579770117992173,0.1281071663778775,0,1
0.058208718445999896,3.307131397082043,-0.319782127,0.17031343191361042,1,1
-1.142970298,6.851344419005443,-0.642587758,0.7090519743092422,0,0
0.3577873603482833,4.338450207953895,0.1698722366780956,1.4438678672109324,1,1
0.5607845263682344,3.9796783726995653,0.33040820696213435,1.0426773877383289,0,1
1.083051243175277,5.298912179326619,0.4254360059170992,0.091703224,0,1
1.053802052034903,6.5415004192375745,0.7639751815322593,6.316105168894389,0,0
-1.377669368,9.763427063465091,-0.257651759,6.1096707222005415,0,1
-0.93782504,6.654472215314846,-0.849290208,0.6552209416981167,0,1
0.5150352672086598,7.319679932776689,0.9166971672618844,2.6299995419139224,1,1
0.5137859509122088,3.988067602024289,-0.129976145,1.7282288589761927,0,1
0.5150476863060479,2.9482637880610474,0.24651501934626263,0.5422444140811745,0,1
3.852731490654721,5.124662699238246,0.33261064625658454,0.6080878726758775,0,1
0.570890511,5.214339830519193,0.093027417,1.3512164791366645,1,1
1.135565640180599,2.8429745172708056,-0.589484941,1.0868248440017543,1,1
0.9540017634932023,4.6494109401919745,0.5102861002322829,0.6884465156975501,0,1
0.651391251,5.798635203438262,0.6075039486081633,3.2954387352301215,0,1
-0.315269245,5.72078679,0.10595117203487958,1.3134874706612139,0,1
0.7589692204932674,6.008575706768545,-0.022877679,2.1275411200516094,1,1
-0.772825215,5.5819294602748855,-0.772123634,0.41964903985822394,1,1
-0.236818607,3.9859826814598884,-0.832096677,1.5250273687481821,1,1
-0.485363548,3.972198746702314,-0.320870309,0.7653810072836865,0,0
0.081874139,2.602097204012248,-0.378307689,1.4948418679803024,0,1
2.3146585666735087,8.569550078,0.9073129019265425,3.0357771680110988,1,1
-1.867265193,5.026900729238586,0.5672454848868596,2.929923850264983,1,1
0.6862601903745135,4.550293888410296,0.31984859051811987,0.8745948808493113,1,1
-1.612715871,3.1424158370950828,0.035296178035210124,2.370152397429692,0,1
-0.471931866,10.871315804655556,-0.665264939,5.670288727956795,0,1
1.088950596967366,2.853343935554209,0.9569133443685678,1.9652314552147767,0,0
0.064280019,4.142304148787853,-0.249918604,0.3213004670379043,1,1
-1.077744778,5.831673672572121,-0.786148795,2.2770483279394127,0,1
-0.715303709,6.200425931488556,-0.012402209,0.2216494710373422,0,1
0.6795977489346758,6.915864110431368,0.7479960232261664,4.113175911968969,0,0
-0.730366632,8.615217015538526,0.7745820035546589,1.4540719300215952,0,0
0.21645858958197486,6.012315310921425,-0.978068168,0.9727237537888072,0,1
0.045571839903813784,2.887938400066665,0.7725914895027994,0.11739197927795626,0,0
-0.651600348,4.486109749756437,-0.457031565,0.9586013772560664,0,1
2.1439440893253257,5.615664745,-0.922055272,4.670354340999509,1,1
0.6339190223180112,9.136452083011648,0.6955805407257487,0.042412536,1,1
-2.025142587,2.204389043151406,0.7277335119764166,1.287374130408458,0,0
0.18645431476942764,7.405153010450455,0.19246215968470004,5.351885157319664,1,1
-0.661786465,5.359828739092833,0.14886751459271674,1.0045280903482483,0,0
0.852433335,6.675661070458961,0.6262405452428388,1.1178469613883124,1,1
-0.792520738,4.796010566728136,0.5726191054205596,1.7281559828092798,1,1
-0.114736441,3.3151347397473474,0.7802109468854082,1.2432809880653477,0,1
0.5049872789804571,6.501745558802664,0.10549489519340693,0.36929257274017224,0,1
0.8657551941701215,6.308862054211242,0.9352941854656174,0.037459706,0,0
-1.200296407,6.944113931479444,0.9922936618666769,1.8822514563420567,1,1
-0.334501236,4.9733907292427295,-0.76691078,5.071724305822143,0,1
-0.474945311,3.8003559533603015,0.6990875191082442,0.22491378883511973,0,1
-0.653329233,1.882426009952317,-0.000355485,0.4738580700604695,0,1
1.7654542402810969,6.638746536278813,-0.224867323,0.9247995783415249,1,1
0.40498171096095553,5.847778964887972,0.22614462,3.3082663490633273,1,1
-1.260883954,3.0684347342720812,-0.888068885,0.6273959854760566,0,1
0.9178619470547761,3.9228526534067516,0.012922237534159775,4.275063628088171,1,1
2.1221561970126332,4.0664823760971185,0.7417811400533334,0.11305155078409285,1,1
1.0324652605511468,2.0340311360351637,-0.573076968,5.6589657446566175,1,1
-1.519369966,3.3646352067897327,-0.14722021,1.6453597988030408,0,0
-0.484234073,2.7323392863872917,0.878961775,2.1504420897879375,0,1
1.2669111491866227,4.175041976224127,-0.142872324,0.916749487,0,1
-0.707669466,3.5226050033408747,-0.283264735,3.0464680065691847,0,1
0.44381942814622843,1.7459901582665025,-0.118926704,0.36440212830954305,0,0
0.7746340534293368,9.045180461138962,0.038905533,0.10029700567248787,0,1
-0.926930472,7.505081462058461,0.2639826882629377,1.006763275240865,0,1
-0.059525356,3.441961156960029,0.6013856018334622,3.8441333505767794,0,0
-3.24126734,5.544842793,-0.095795588,2.812396974097353,0,0
-1.024387641,5.83493018,0.6349618701802806,1.4561231954930696,0,1
-0.252568151,7.382171709546954,0.067441323,1.6979079487461355,1,1
-1.247783182,3.3627899466798428,-0.323038979,0.2782777735163923,1,0
1.6324113039316352,7.184213567964852,0.3159016562388284,3.6736999796342094,0,1
-1.430141378,3.904189392,0.43544450948698277,3.092547698652065,1,0
-0.440044487,2.3282751916627733,0.11609795125897504,2.1369639629523527,0,1
0.13074057728609134,6.448273118628995,-0.886770054,1.255434499925253,1,1
1.4412732890661155,7.581516848244856,-0.66023425,6.674151736,0,1
-1.435862151,10.175817947061368,-0.429404558,4.224457997368906,0,1
1.1631637521549596,2.600549469819573,-0.434748788,2.0680690626203075,0,1
0.010233061019587049,6.397839370161577,0.34684160049374113,0.9297965601896937,0,1
-0.981508651,4.180397512412934,-0.963302677,1.9247859864641963,0,0
0.46210347426327075,6.566717421048063,0.5113635540990398,1.7134082455927753,0,0
0.19905969557347003,2.059020897537499,-0.46931505,1.0025493850436535,0,1
-0.600216877,2.474460448602872,-0.379956308,0.7325098621979187,1,1
0.069802085,3.4482503536670324,0.055819656,1.045158159076849,0,0
-0.385313597,5.157928091336169,-0.568148798,1.706215974554332,0,1
0.11351734525124804,3.717837466923289,0.7689426271510551,1.117704115791768,0,0
0.6621306745210467,6.3181086878268395,-0.829262441,0.611894373,1,1
1.586016816145352,7.053789236515829,-0.111235275,2.862276513310923,0,1
-1.237815499,6.199155082490711,0.6988445389097799,1.516299601501276,0,0
2.1330333746562666,8.237575279321735,0.23168778884247154,0.14014797541995416,0,0
-1.9520878,5.831653258910686,-0.415340968,0.9187336206376817,0,1
-0.151785095,2.566206579319666,-0.158479584,4.324141775313937,0,1
0.5883172064845765,7.726753027076679,0.4133887606850293,2.814925936475317,0,1
0.28099186773503265,3.789687528788005,0.9465214867277987,0.7808971965843151,0,0
-0.62269952,6.820836999,0.786277437,5.5671586620674685,0,1
-0.20812225,8.147468433110213,-0.315134383,0.15939183706647247,0,1
-0.493000935,5.913376021460798,0.996395759,6.500459725610682,0,1
-0.589364757,2.0076823736707006,-0.992990673,0.563943727,0,0
0.8496020970210246,3.163575666980417,-0.944740488,0.01827157,1,1
0.35701548596504734,7.645488933770271,0.6476810303423877,1.1376442003704617,0,1
-0.692909595,4.661754628714367,-0.601074626,0.8893593831839313,1,1
0.8995998754332507,5.159147069884332,-0.878461463,1.5491006489775343,0,0
0.30729952087660933,6.517648832327218,-0.525703854,3.186862024016819,0,1
0.8128621188389601,6.392645724160647,-0.147799692,3.6957811315545883,1,1
0.6296288419236122,5.557599624770921,0.46113254086680966,1.0257554544872236,0,0
-0.828995011,4.5826632575590684,0.248671053,1.1236966593786466,0,0
-0.56018104,4.374663108535286,-0.524757565,0.32075475517337004,0,1
0.7472936051232618,6.715797650582686,0.006540896,0.097430313,0,1
0.6103702654334648,6.1071390621355865,0.8524282107971375,2.0500638569493423,1,1
-0.020901594,4.485399998764421,0.6300155539675154,0.13321492101382085,0,1
0.117327383,7.164224625986281,-0.35362043,2.647241050516542,0,1
1.277664895788425,4.741931769740432,0.9645291227113926,1.549105594907989,1,1
-0.591571389,3.2966756513312134,0.41724080087026194,0.44274768191669306,1,1
0.5470973811700379,3.4820586021933106,-0.875101289,1.5509844951478244,1,1
-0.202192652,3.042518327380468,-0.929678573,0.40422677853873523,0,0
-0.217681203,4.455179966792626,-0.663184102,1.1551320946618528,1,1
1.098776852,7.467448556672386,0.4557117361002936,3.214483813263948,1,1
0.8254163489880298,3.389809637938982,-0.632522148,1.2394934356463578,1,1
0.8135096360006385,5.376951522036205,0.022973538417667028,0.32197977062856287,1,1
1.305478807154329,3.6866213087451736,-0.81347976,2.5734677755958715,1,1
0.021003842,4.4793819174571246,0.8417723156603902,0.4134787183204517,0,1
0.6819529712949639,1.9799175760294956,-0.312078773,2.683023476,0,1
-0.310266757,4.558923541686926,0.8162641131212616,1.305363289715973,1,1
0.3241663524884421,4.612589240390076,0.8897512838210886,1.2093268927198266,0,0
-0.130143054,6.080575888,-0.987742705,3.8134659217798523,0,1
0.096995965,5.446561826510741,-0.071729626,2.4661409596114647,0,1
0.5951570254369136,2.6032157500959094,-0.950687889,0.066929081,1,1
-0.818220683,7.168396488087085,0.8173855326058117,0.7024491189033973,0,1
2.0923872756854602,5.42060608,0.036815089469151685,4.094656063007819,0,1
-1.006017381,5.396787034354974,-0.850111975,0.036992346,0,1
-1.214188613,4.981635293229722,-0.779446543,1.576030079957383,0,1
1.1581108735000678,3.9644851055555606,-0.232981951,2.6026249916688164,0,1
0.7916626939629359,5.435604679497452,0.8804683857457789,1.9449608591782193,0,1
0.6241198170521551,5.9511768718571645,0.3858183031361617,2.858672653444015,1,1
0.6283455092642799,1.5062086173088902,0.7352377323782648,2.5870063310589457,1,1
-0.012246773,3.9224783253078086,-0.267086707,2.355510321125879,1,1
-0.897254371,4.490106059192821,-0.913572601,3.4467800264156048,0,1
0.075804558,5.512341211388557,0.9486352744088282,2.075169858931686,0,1
-0.677161712,7.386622011854252,-0.965654019,1.029729186388518,0,1
0.9751197334177512,3.4565183708064353,0.895303306,1.2769737395540761,0,0
-0.147057382,4.004076306364316,-0.262645152,2.522672709102421,0,1
-0.825497197,3.9749317787068996,-0.97981919,4.17988949,1,1
-0.321385842,3.396944819790917,0.37831446344901654,0.6355096531278461,0,0
0.41293145427562433,4.305627009775475,0.9610806080627083,0.8373341313406748,0,1
-0.563724553,6.541604439975942,0.931251446,5.339758049032273,1,1
-0.822220396,2.8923290092713088,-0.678125978,1.7279269583564114,0,1
0.2436872114919123,5.855628790305806,-0.637504388,0.3943713257168431,1,1
0.24496657110872277,1.596195539963329,0.1310778292393202,2.179474411447235,1,1
-0.506943175,3.877324007115588,0.27460965285664884,9.368893408052024,0,0
-0.471038306,4.341021399564028,0.47883582733173125,3.4683426927836867,0,1
0.2320499373576363,8.349719346,-0.637899279,2.7388047670126907,1,1
-1.448084341,4.450395390494624,0.9180141735288689,0.46650559160929195,0,0
-1.407463774,0.5975130530981634,0.2774785125784758,4.177203290183495,0,0
-0.718444221,1.0022221862775003,0.6940938377411097,1.4922051574194328,1,0
-0.213447152,5.068059172693362,0.080131431,4.4016826169561964,0,1
0.3109075655980046,6.227541711579818,-0.171446305,0.8004412572017534,0,1
1.475356216949552,5.750911715254506,0.9543658131899919,0.12811951714757538,0,1
0.8576596232020194,5.335140212,0.16424274163967212,1.292435468752663,1,1
-0.15993853,7.324519195011334,0.7337471655983578,0.6289766208529528,0,1
-0.019016208,3.9208175585257368,0.9065847927325799,2.512141896097413,0,0
-1.002529365,6.789821112053651,0.35070925401731845,6.298072423884149,0,1
-0.018513136,1.7359702299471653,0.097877357,2.3486607047038865,0,1
-0.288658639,3.1901043341238675,-0.992978298,4.359565876594295,1,1
0.3227185603380895,1.3859172101363675,-0.919960719,1.2067007561489294,1,1
-0.827230944,4.450309398660416,-0.598297568,2.953670352213667,0,1
0.5193465142411723,4.907477565467315,-0.627983136,3.7035723572237376,0,1
1.5327389130025777,5.2282029844530395,-0.49048241,2.4817966581267727,0,1
-0.108760148,5.123766705774271,-0.390130725,1.4176479886478726,0,1
0.40171172209894146,3.1448933383765443,-0.279869013,1.9662830999038703,0,0
0.6901439917111125,4.619518311173569,-0.15892462,2.4113284391175975,0,1
-0.401220472,2.005106662788503,-0.802267323,0.5836061796400817,0,0
0.22409248181041677,7.726457950264501,-0.915276136,3.317038477581597,0,1
0.012592401,4.392747854203998,0.34788889814604684,6.004488419,1,1
0.097676099,4.022227761912617,0.07466965,1.2518719005121046,1,1
-0.773009784,8.177880656888165,-0.111711596,2.4150728470276137,0,1
0.024510174258942714,2.5155069329015416,0.2688798823367047,2.6713995055198647,0,1
0.49799829124544975,2.748825771936062,0.655358814,2.1708840818877095,1,1
1.4511436077950417,2.8075593502628697,-0.144614182,1.5842345761185472,1,1
0.9592708260852069,4.864257236601036,0.28223893010395873,4.268183320644808,0,1
2.1531824575115563,5.863263259275195,0.9071444476703174,1.1917749292875197,1,1
-0.767347563,6.479350936235667,0.6792489917231215,0.126098901,1,1
0.8723206367206782,10.143990634989937,-0.147998379,3.722944315741655,0,1
0.18334200573835174,0.5011350915984725,0.28943367562948596,2.241600904767384,0,0
2.1898029332176723,6.217471178248834,-0.645858156,3.7843793377808868,0,1
-0.808298285,3.8857388548555374,0.12104436979017974,0.2982705882246144,0,1
-0.839721842,3.827169702222453,0.9626565822768856,0.062471472,0,0
-0.599392645,3.760455743492245,0.03663023,5.447583108799314,1,1
-2.123895724,3.1824606583840533,0.8552765983802946,0.3196998262812758,1,0
-0.525755022,8.369049669206904,-0.185330159,3.3178060954303255,0,1
-0.759132662,6.684594654027805,0.9976896543692624,3.465584728826315,0,1
0.15039378647620763,5.046391957,0.15844007045511566,2.466838936,0,1
