PCA1,PCA2,PCA3,PCA4,Y
-1.315365825,-2.854104201,0.8728337754430067,-1.937335924,0
2.642751506117486,2.7235714620155242,2.489186341322691,-0.779047798,0
-2.907260301,2.5699113755263525,-0.43089511,2.7999289142620176,0
2.7817198625355175,2.1180567328041606,-1.233306648,-0.689413628,1
2.106820029101142,-1.098467969,-1.98304352,0.3408075747501007,0
2.616928644964686,1.1761787800498382,0.4203670205361898,-2.416941037,0
0.6900433601950184,2.940323101,-2.159495909,0.1099779141824202,0
2.2642384315677324,1.4446117065252269,1.1820944459716074,1.2149045039226554,1
-0.843053093,-1.238448934,1.8561669328710817,1.8606803680750845,1
2.2024339114806217,2.479443315338828,0.068054393,0.009097768,0
1.789771073800651,0.8997835846665909,1.2118012635462199,1.7747560166166068,1
2.340032050905398,-0.972029059,-0.746502284,-2.436108361,0
0.46968084597704385,-2.784346357,-0.206411891,0.25586780824545974,0
-1.280752487,0.5449995634140645,-2.8169985,-2.775910868,1
1.9356033639579495,-0.838856152,-2.237636924,0.13345956032882622,0
1.619961318591665,-1.705073835,0.7373428549140018,-2.48791521,0
-2.689909673,0.1881277894088882,0.24381072966063932,0.8245794089892393,0
1.3565480023359697,2.855112476775208,0.09780209,-1.062261162,1
1.7711171686122222,-1.375006492,-0.366171476,-2.529261712,0
-2.84789554,2.7758904880675503,2.015880723073235,1.1758452365621874,1
-0.546282334,-1.96023408,-2.061377744,-1.498542611,1
0.29535998823672305,1.2875755362003742,0.9611842603063874,-1.320396618,0
2.729191683979165,1.4273815001746115,0.32612431506840434,0.6703244774061137,1
-0.482399625,-1.513614063,-0.864163928,1.547076662786215,0
-2.913639068,-2.303564157,-2.723984148,-2.755627186,0
2.132763504066043,1.2219471562801418,-0.154957025,-2.412995036,0
-0.050304749,-0.159169375,-1.960788781,-0.396890105,1
-0.608971594,0.6951005883132986,0.810561905,-2.728175941,1
-0.752324312,0.7551594942854183,0.018817551,2.1389390471299334,0
0.9521617897136698,-2.022393438,-2.576587516,0.8545156692378937,1
-2.840932137,0.5146534876407798,2.6413814485497458,0.45284506725527374,1
-0.670980443,0.8597293106541191,-0.250482657,0.2737007358956096,1
2.648788852659151,-0.683384173,2.7671433829434857,2.4321038517363824,1
-1.825253191,-2.583832195,-2.395331992,-2.890669046,1
-2.433342235,1.0980406404981409,-2.572868109,-1.086146218,0
2.069251865816727,-2.860368386,1.886810895533615,-1.308871351,1
-2.291011034,1.180422992184904,0.7736570806793042,2.264832081162318,1
1.4104262628233144,1.8208855823090913,-1.307792565,-1.935362737,1
1.5036885098451496,1.8410084356035838,2.943030852,-0.524293939,0
-0.767891485,1.6584777644519813,-0.955178758,2.584543953621388,0
2.150476511058071,-0.426035836,1.5052264067489842,1.5272572445080943,1
-2.381256787,2.4153174400774002,0.031514234687143095,1.9587447966464495,1
-1.079702394,2.373139370977203,-0.664789928,-2.934974091,1
2.4322918585155815,-2.452279939,-1.084118174,2.7003718023048293,0
2.7036428816253366,0.44062732873971644,0.7910232730187956,-0.309326868,0
-1.24073537,-1.028012728,1.0351107364622303,1.514247177,1
1.7494742623550916,1.7377088567673233,-2.452763382,-0.033478172,0
-2.65464744,0.29717329394241343,-0.350816992,2.3262250965497984,1
-0.894509925,-2.297597901,-2.142049908,1.569063790304833,0
0.7093083798975663,-2.393263943,-2.495359163,1.2058147887547204,0
-2.563421962,1.9311603557421373,1.237453362938977,-2.511907316,1
-2.490973715,2.919837471007053,-0.754375225,-0.776147118,1
1.876797403545016,2.6834914643031524,2.9160063829372254,1.5202691115536497,1
-0.742442487,-2.4989957,1.662881495564621,0.3504254984148303,1
-0.454667945,2.438126310568416,-2.332815106,-0.044249374,0
-2.931878131,-0.188036148,-2.662180346,-2.287092502,0
-2.294842519,0.8952618126963814,1.4762692755925393,0.500212591,0
2.7730352908472513,-0.750776523,-1.285727482,2.2115947691367612,0
-1.658424969,2.779335236643668,-2.927073152,2.8192729602458346,0
-2.741040528,2.3468586821884267,0.16620665451779892,2.9577887767158018,0
-2.557220612,0.3231257064079247,2.8158152137145933,0.1385870650208929,0
0.7763918288115752,1.1744921339077035,-0.272753611,0.7653484805043806,1
0.5058858715386014,2.4069480629459337,-2.727321718,-1.314220862,0
2.7024689044593524,2.341582703345498,-0.266059483,0.7207955868092206,0
-1.335712902,-1.871273042,-0.21780957,-0.879886632,0
0.5019366711052324,-2.533592178,2.8463688459969987,2.917264466877617,0
1.1889702841184704,0.21657819806472212,-1.142834302,1.8827701182416918,0
1.1083870353232754,-2.024298364,2.465563106963055,1.9352234575390135,1
2.6987994797515444,1.3543170503301596,0.6804911756147392,-0.490541782,0
2.5963709001240796,2.196383337,-2.728687979,-2.841798153,1
-0.741219799,1.8633199846909978,2.9236567758896665,-2.097498653,0
0.5647842921128108,-0.71465486,2.819486386887619,2.0527135388142526,1
2.0299722282668267,-0.187841041,-0.511082986,-1.359557568,1
-2.66174702,2.188334257530319,1.8774060547804652,2.998306039716784,1
2.9798210224434323,0.3325902336157647,1.613924491083063,2.668594379294568,0
2.097884344064469,-1.51591139,-0.296735188,-2.225043509,1
2.7243061635523347,0.6370478067052803,-1.628143167,1.0302041064351402,1
0.708769443,-0.851023692,-2.318654447,1.0294391735567974,1
0.12184620542275981,1.633910350413836,0.12098100667196032,2.1130890019112405,0
0.31144103264691303,0.3656278292123174,2.259921616,-0.579102803,0
-2.195908629,-2.827303942,1.5308235340417138,0.721857308,1
1.2244786085953416,-1.722215031,-2.181771146,-2.912732006,1
-0.896474647,0.5395061211277987,-0.646535729,-0.375150468,0
2.4249521669624903,-0.910467198,0.083936935,1.7019180764468587,0
-0.620743306,0.7325202013672412,2.1741822524804713,2.6971237419458527,0
-2.117559114,2.559525750968966,-0.047302242,-1.45053367,0
-0.245185463,2.8801954517128623,-0.044291436,-1.027490338,0
0.8004051259003546,-1.559126287,-2.544820031,-2.226721669,1
-2.231724966,-2.088583839,-2.167036964,0.8452484688192876,0
-1.908719494,-0.9259963,2.380730459436071,-0.156230158,1
1.0053464311261635,-1.966080773,-1.846265887,-2.754788302,1
-1.986389622,-1.328457966,-1.937937094,-2.467784797,1
-2.276184773,-0.235327392,-1.76199769,-0.814380834,0
0.020503625129141057,1.1423689717761913,-2.764127161,1.7964623934542558,0
0.7674023369454464,-2.509445808,2.2414717446406636,2.525234403190879,0
-2.633532241,-1.338734111,1.837207678758368,1.4895581423019504,0
-1.892873884,-1.74390406,-0.777167383,-0.092862089,1
0.7095286291817757,-0.786518163,-0.224791703,1.4848256288025397,0
-2.779900783,-1.485378334,1.2800975153073146,2.3712410261231955,0
0.070064653,0.1926809115918937,-2.356967932,-0.315525799,0
0.1957035987301392,-1.545176978,-1.384540614,-0.736295021,1
-2.879572813,-1.067525007,-1.731311958,-1.035015887,1
-2.281427209,2.3431636844393697,0.561554721,1.0746139148669371,0
1.7350274316440295,-0.009346806,-2.478478271,0.22263925091128645,0
0.521046708,1.4726368451059795,-0.410042723,-2.234518183,1
-1.297344565,-0.821506222,0.8755034479896073,0.4246698280134713,1
-0.863419645,2.919091492757878,0.6346489161413231,-1.57663925,1
-2.389305164,-2.082845165,-1.52425363,-2.03591176,1
-1.880597856,-1.289428988,-1.959758428,2.3805925477585514,0
-2.518597526,0.14706833742152803,-0.537619038,2.894271701451638,1
-2.327766587,-0.612866406,2.8168225996522134,2.193042755363882,1
1.9024324256956797,-1.452583038,-1.974674476,1.011859319546586,1
2.5762559347655145,0.3405773580835785,0.4296761368193991,-1.320125438,1
1.6169575991516218,-1.877737509,-1.057924582,-0.447381368,0
0.045662272,-1.545541606,-2.310979052,0.6637202546497956,0
-1.268216681,0.4874293285356739,-2.073823708,-0.113159389,0
0.19553659530951517,-2.689058779,-0.980374331,-2.193511938,0
-2.619750177,2.939761394339671,-1.06587693,1.8592466751278094,0
-1.472156071,1.0890163333435758,1.5613671593381193,0.5738324436470656,1
-0.170542869,-0.528954515,-0.906790401,2.5771748654869553,1
1.9837164467263744,2.790161463999075,-2.254216659,1.3852048512218653,1
2.6300427409262266,-1.912601603,-2.601022396,1.4467238957403543,1
0.4468386790794714,2.0509726605496326,-2.16136574,1.771603871159341,0
-1.79023608,-2.018064343,-2.014405212,1.8874483213882929,1
0.991183324,0.13839254861471595,-0.847017095,2.2632032448786497,1
-0.645329355,1.8995966368294628,-0.365190549,-0.738333423,0
-0.223921286,-1.191732755,1.4856562810575067,0.016322340554874692,0
-1.606723829,2.3974474396474106,-0.696652672,0.26131716668393157,1
2.438832665787282,0.7454279754839526,-2.298611756,2.638992741680851,1
0.7662483184285072,-0.990566312,-2.164367564,1.764151135621776,0
0.7204365355710811,0.2007665518579289,2.3633554983057454,1.731583267347185,1
-2.089950722,-1.129667593,-1.509065161,1.4636777554360618,1
-2.798805392,0.4193381092278994,1.5747521144441432,2.260593820570497,1
-0.947509508,1.9275438280320767,-2.336209578,2.0787137504071094,0
-2.235068026,-0.616276257,1.7837721946773222,-2.100495436,1
-1.624491629,1.3335154103583982,1.3202192192764457,0.846885797,1
1.1636906668025997,0.25634666008557705,-1.489205647,-0.925824039,0
-1.910413699,2.4507033680017702,0.5003507685967228,-0.594891499,1
-0.227965178,2.683700037670892,-2.079891581,0.5173789921007836,1
0.035332073306795664,0.6687254126078868,-2.891338897,2.2327434536649093,1
2.592709694901674,0.39079910153525343,1.179904943261354,2.534996287063774,1
1.243431805880392,-2.084765743,0.45773016100087904,0.6402902782971354,1
-0.455215972,1.4186654137483368,2.606202088614089,2.553411077440658,0
-0.294963772,-2.320571725,2.9090471937740077,2.033388518675604,0
-2.252023913,2.525051295704234,2.2193781723727692,0.11302834275643292,1
0.5476526144695755,-0.605983777,-2.671430167,-0.98881655,0
1.8171206915880687,-2.972207862,-0.99900497,-0.610987838,1
0.2243736176275375,2.519133698476563,-0.921924034,-0.918280789,0
1.4250074886584905,-0.286692355,-1.652371062,-0.285362903,0
-2.154857878,-1.941678081,-0.009793364,-0.486447303,1
2.4890754064086007,-0.825636605,0.4835301016682605,0.7935857275171823,0
-2.92143326,0.9812242321002635,-1.931784199,2.766421904816731,0
-2.108023633,-0.512255258,-2.487901992,2.9812455110756844,0
0.013170061987455739,0.5723101039202625,-2.597541136,1.4997628223950663,1
-1.740566441,2.3883257366442825,-1.769162157,-1.855873676,0
-2.780701993,-0.167598329,0.38904679957569854,-2.605748163,1
1.6531657001700637,-0.280266992,0.146341616,-0.355423518,0
-0.595421635,0.3578419878493073,-2.068558524,-1.908431217,0
2.170713726081104,2.676692772801797,-0.760144102,-1.375531961,0
0.8639972594340946,-0.547594973,-2.847681866,-2.063084416,0
1.2958333730843847,0.9535436514609081,-2.837424045,-1.668167028,0
-1.61355122,1.0313564615923703,-2.881736773,-2.375348508,1
1.799496512239136,-1.928732028,0.9164766471112484,-1.570903314,1
-2.403351643,-1.540966854,1.333601591133955,2.1341788086377145,0
1.9813191874019491,-0.616898822,1.0085108194238774,-1.770094228,1
-1.241113618,2.3780149111267184,-2.921988459,-2.486948815,1
-1.752682469,-2.840806777,-1.911387389,0.49824936581815304,1
-0.471452696,2.3560302664618487,1.9046613704306452,-0.94909589,1
-1.443459399,-0.721845551,0.5417696550888467,-1.391618155,1
0.7448934470948041,-0.543530087,0.3122830851118814,-0.383240825,1
-1.233205443,2.690719842,1.5816347649585651,-2.159320945,1
2.2108078553874773,-0.075412811,2.3673133613645483,1.799131535683891,0
-0.448718973,-2.86518415,-1.387935844,0.2498052879652013,0
0.8008693189568836,-1.452673887,-2.163863556,2.0095814207957945,1
2.906413084221313,0.15414109381611496,-1.969924285,-1.366156041,0
-2.889655941,2.4857928393629942,-2.293493503,0.45909885308552134,1
-1.355668676,0.32506801509476047,0.9085223301111851,1.978450822,0
-1.761472369,-2.934025028,-2.17868622,2.4001118510886306,0
2.2433404653750912,0.584478613,0.603101163,0.9902200472775329,1
-1.947772328,2.4864716755497582,-0.487376851,-0.701168831,1
0.11350623169702523,-2.718204199,-2.002299787,1.4282016985582224,0
-2.503207992,0.6189126567983294,-1.527905342,-0.664226316,1
-1.267837579,-0.865963701,1.3142754311054734,-1.217269706,1
0.39842784178138313,-0.143697587,0.9820269921758888,2.6209784359485475,1
1.3954325832615018,-1.710357728,-2.81290119,-1.426415734,0
0.5704675842015288,-2.691445119,-0.021802517,0.581057094,0
-0.994536655,1.6254732224749313,-2.360410481,-2.54917331,1
1.3691325372216205,-0.027052103,1.1304143785664165,-0.391035968,1
-1.521587801,1.914613906045198,1.7964952738138757,1.1681788251265601,0
-1.367129177,0.5413840012145226,-0.834156618,-2.45050756,0
2.5038814527734568,-2.179088214,2.7014241229248146,-0.323965362,1
-1.889202427,0.2514056842701491,2.237675015,1.3933493184573669,0
1.8393668871686986,0.9527002002643039,1.1536593871071146,2.0951739093919155,0
-1.501991947,-0.063450218,-1.672743349,2.926008047979882,1
2.6643560381196796,-2.763439132,1.2334510350941308,2.5514899044939945,0
-1.916547929,0.407671383,2.4929297855282506,-2.796324128,1
1.1845216034810395,-1.215905956,2.5463771722591826,2.8263494709922066,1
2.6655989346806033,-0.1547147,2.172255905935881,2.067296391210422,1
-1.085397161,1.9734928449040643,-2.777954192,0.5776192708923182,1
-1.619946976,-2.276598685,-2.53828079,1.177732655268839,0
-0.960750217,1.3486006291725685,-2.607861955,-1.108257973,1
0.2369477542520233,1.744338989033781,-1.087484982,0.7553482586220546,1
2.3158664894171226,0.6951791290938276,-1.602243151,-2.853595311,0
2.2205932434055793,-2.872383535,2.2482100361051964,0.17362280416327192,1
2.6344061910773773,1.7926994146419926,2.987604663200025,-0.895729107,0
1.6031297335867611,-0.588414518,-0.120746278,0.7650327793102205,1
2.2420626851180323,2.904500815195771,1.6096404831871087,-0.493399307,0
-0.471857986,1.4254938095333491,-1.567337125,-2.337155321,0
-0.872267054,-1.27656605,-1.222151277,-1.598353494,1
-2.747440862,-2.892756392,2.926334338416189,-0.433361198,1
-0.694040117,1.0778836961584188,-1.690476673,2.699767103701352,1
1.718070086493312,-2.463533986,-0.494515345,2.274709845372988,0
2.668392133748462,-0.195590933,0.680468335,-1.997796323,1
2.9470117568218592,-1.609969792,2.656390644810754,0.8978798939542108,1
0.6464207692731545,0.076131066,-1.61598113,-1.940831808,0
-1.677082746,-1.881370427,1.677506841,-0.899248445,0
-2.652943941,2.8146157808448677,2.302715309780554,2.566513699171278,0
2.9694469358786115,-1.956628505,-0.622547887,1.549430854224548,0
1.1761237083227538,-2.076624562,1.8949987499437064,-1.653356569,0
-1.657094311,0.22184653736048165,0.5576396090502191,0.48051724702686727,0
-2.451078976,2.2647651757822818,-1.406399744,-2.222910472,0
2.332488479213863,2.733908989,2.172765703592704,1.8570964483492682,0
0.9314518838341304,0.30514422365483584,-2.478079441,-0.549280722,1
-0.763868898,-1.441477297,1.340520682,-0.02474559,0
-2.513722705,-1.678900788,1.0995525819575755,-2.543214843,1
2.1072414842926124,-0.029120838,-0.116480536,0.5544467079571058,0
1.9480857955508952,-0.913144753,1.0680969153543813,0.39439178397474617,1
-1.397830379,2.2717799181309477,1.7845561296415688,0.9507110079505532,1
2.1034903745654514,2.203765205758814,1.2501778602902087,2.0220799701820322,0
1.1848287700157023,1.0808446305618027,0.7116682692911058,1.5162998373458478,1
-2.048369368,2.2852245551935706,2.2310611664713917,-2.824516302,1
1.9549005033885756,-2.226780795,-0.989286874,1.4610495377496466,0
-2.035440624,1.9078021447143731,1.9928050677464517,0.044806403,0
-2.96168477,-1.277771201,0.7015615102544532,2.8871170681645406,0
0.7908811621000105,-1.441178514,0.8040342185976681,0.23991227829513306,1
1.6790723709068613,-2.358116167,1.5661674150121678,0.24759947205666144,1
2.7779520231539676,-0.948767004,0.795731359,2.592168633060105,1
-2.384941632,2.6233709234187064,1.1273143338048799,-2.592977645,1
-1.194218598,1.2490325318716895,-2.595896391,0.49302276105763987,1
-0.924701658,0.7254931066048629,-2.725547797,2.2292208369142577,1
2.840933815064382,2.8132671317141487,1.497910990457548,-2.219482559,0
1.5495791755741353,-2.852478501,-2.867258691,-1.058338685,1
-0.068140858,1.622444506846759,1.099772259639031,-0.324583762,0
-1.358240002,2.982747000946267,-0.442912187,-0.291677854,0
-2.018257073,1.7688572924995762,1.162093354688932,-1.675382323,0
-2.505713726,1.0829958124482788,0.9270672856868112,-1.360442838,1
2.7051813735024623,-2.093652649,-0.405991194,2.6616955210055933,0
-0.481636098,0.8311556859845135,-0.614433612,-1.354708786,1
2.903865887758969,-0.543995962,2.364595222074806,-1.620272365,0
-1.721371776,-2.813195503,0.9100009522553103,-0.788841938,1
2.186149499037822,-0.16074056,2.8091605674883304,-1.886846906,0
2.211739007733665,1.6595811167504504,1.625531067864312,2.068699368701326,1
1.566143945657993,0.7573219297884926,-2.212530734,-2.804842923,1
2.5250870868941213,0.6999018871244282,1.779223745857058,-0.110865891,1
-2.296150866,-2.248885247,1.1133917233738284,-0.418164631,0
-1.79685164,-0.05043272,-2.614746378,0.49182841148639245,1
-1.386039573,1.7853546038231292,-1.137828246,-0.268679106,1
-2.930276761,-2.565318673,-0.645038662,-0.120366992,0
0.6001232887158223,-1.250024528,1.169891316759255,2.1607343831352273,0
1.6791059333600984,-2.762287048,-0.116958316,-2.370418929,0
-1.547729905,2.9199755596028787,-2.145026743,-0.006671079,0
0.7089344059087148,1.2147898232646241,0.3578921009214846,-2.941374915,1
-1.041232151,0.10626986030826835,-2.472801005,-0.896238413,1
-2.800781347,-2.528529017,-0.618460343,-2.203705476,1
0.4052450895693491,1.1367898148235946,1.8035201946544976,-1.799098535,1
-1.995104506,-2.372592958,0.8185814972618202,1.2388543589214072,1
-2.810483131,2.617273477462139,-2.688172298,0.24777801180642278,0
1.2543631167054983,2.225814742476514,1.284521592794567,1.8103684984187511,1
-0.963298845,1.8889506824790736,-2.519310922,2.3688999363631655,0
0.2855542569224174,1.9037866197749622,-0.286090293,0.861466171,0
0.15841596561667926,1.3895371305319912,-2.510220108,-2.637887496,0
-1.517380596,-2.042731919,2.2307014,-1.684716076,1
2.8551915349147876,-0.978625249,-1.907292506,1.7381910428548748,0
0.9522466530052567,-0.010825701,0.3321813056257872,1.3152106696335828,1
-1.629271552,2.9780034963404516,2.848758972880699,0.9019541180816213,0
-1.802745294,1.0813694545877475,-2.566809546,-2.816084987,1
-1.453902669,-0.22426226,2.209635032450283,1.3630144185978477,0
1.4562391271998862,-0.447039993,-0.924390045,-0.773767422,0
2.9258973824163466,-2.759344852,2.202188976734691,0.4720524514343607,0
-0.368307485,1.3515459624908193,-0.079986351,2.2405394284899636,1
2.4042111840675506,-0.469674439,-1.339033217,0.5541019715601734,1
2.474180073700146,-1.736026866,0.7377995013808967,0.7893613205551233,0
1.3986781344916857,-2.210593889,1.2949497880925316,2.4541951239938458,1
-1.921901347,-1.57474005,2.8283705642498376,-1.914138284,0
2.1263105602174743,-0.046332861,-1.516613554,2.2244994076350686,0
-0.32816847,0.088904124,-0.844599784,0.5577051086095643,0
-2.018856764,-0.65351078,2.816473934011725,-1.451199404,0
0.9404199872477532,-1.048859615,1.6408387541196037,-2.214758036,1
2.818926270471268,-0.277262752,-1.58369722,-2.559019516,1
-1.981452569,0.1186436913361062,-0.977980941,1.973300195295657,1
-0.414674858,-1.507714364,0.7028699196241801,1.2406633013126749,0
-1.997748553,-1.994284702,-2.779971438,1.4184120903938435,1
0.9828271657308303,-0.152214746,2.065022693815183,1.834020917700319,1
0.5121261863805131,2.2096276830795514,-1.76495274,-2.328482284,0
-1.381502331,-2.657478863,0.18701716800619206,2.619634153769769,1
-2.763938756,-2.267340516,-0.28680583,2.6032501051674295,1
-1.10306337,0.043408852130354614,-2.750562846,-2.109940794,0
2.919780737753081,2.790712178616273,-2.970360114,2.7108707125394336,1
0.8347196268930022,2.2075097671201327,-0.271560866,0.093576171,1
-0.066920518,1.001185545276626,-2.162092471,-2.820158461,1
-1.15242035,1.2280845764198798,-1.788879287,1.0405945999495039,0
2.819472276643623,-2.436595705,1.035612709350758,-0.337498684,0
2.208853526265032,-1.937101263,1.155755713356987,2.0286917378886615,1
2.667685316844139,1.0994881697378744,-0.016951416,0.7070834412072831,1
2.2134299068723093,0.42365847983297833,-2.817677642,2.585692173041867,1
1.1371605061893666,1.059080314663479,-1.705949086,0.9533128213959432,1
-0.636813566,0.9073978622489527,-2.360441818,0.947071828,1
2.996482355,-2.710727767,2.8630451053279042,-0.558552236,0
2.224520702023555,1.6943129043496405,0.4020975659200068,1.4306952555079588,0
2.2710933678080876,-0.57515807,-1.037801031,1.0055603133815083,0
1.8470756516475513,1.573710808659694,1.786881893151807,-0.386500111,1
1.907005297,-2.278745668,0.26693458776509704,-2.965448037,1
-1.052485021,-0.801230791,-0.62296385,1.1728032401391726,1
-0.668651392,-0.307838264,-1.574735215,-0.76048925,1
-1.636382236,-2.560824457,0.6206915602882672,1.0092767913300973,1
0.7169420760576868,-0.219035737,-0.721285319,2.1800018974309516,1
0.1144907108173081,-0.124908734,-2.846147605,-0.952513034,0
-0.718826287,-0.607063315,0.4810342153639935,0.20161528036127052,1
0.6474305567606677,1.5892995692527698,1.8779144322965609,1.3087384573589667,1
2.7331421757296077,-2.890604504,-1.825332086,-2.95462275,0
0.8848482849276182,2.388183293699921,-1.539106221,2.562207269,0
-2.638395658,2.6066161608330862,-0.890263877,-2.391475029,1
-0.084769445,-1.459340594,-1.290762588,-1.15626021,0
1.818155386995981,0.23496766005152692,-1.132153805,0.6620026998655102,1
1.2969040453391614,-1.364255996,-0.518705391,-2.26868344,0
-1.913103903,1.086707123789897,-1.911369914,0.150980302,1
1.2542775703345956,-2.358738461,0.4038733177734213,-1.460623298,1
2.777561251425479,-0.09872612,1.8359552986509486,0.3013592529375706,0
-2.739524803,0.7989082535641341,2.7084200532399425,0.6096709208779871,0
1.9151331565607412,2.3052387800904466,-1.631521368,-1.727730961,0
0.6658859331059501,-0.533829181,2.0391678172003225,2.4001387403880674,0
-0.879471724,-1.578776646,1.6831530914631712,-1.351163787,0
1.9356859110820706,-0.457570478,1.005299395748823,-2.426788117,1
0.7431559480594379,-0.289393928,0.5196507790528448,-1.991914754,1
1.421242469665093,2.1767824652593717,-1.699561199,-2.425712667,1
-2.858168484,0.851829003,0.6425642165326844,0.2801844762844201,0
-1.608317423,-0.654564025,0.5668580111170383,-0.019398847,0
2.926713121289324,-2.181361485,1.1708673242855632,-0.574087391,0
-0.43080231,1.305586593949057,1.1546169079462176,2.947535962,1
-2.229634263,-2.375342104,1.3460329027724471,0.4703215020384546,0
-1.355036001,-2.523483786,-2.486050502,2.365145248,0
-1.848796052,-1.059770627,-1.640061587,-0.870022165,1
-2.583456944,0.11435874544962221,-2.594324618,1.802139046934169,0
-1.597727509,0.24007148762706354,2.2804745253687493,0.9052642142831653,0
0.1977467193080118,-1.053997481,-1.001988522,1.0169217311891412,1
2.9648361673270056,0.9710351390962719,0.3467005042201494,1.3839030614354764,1
-0.208766326,-2.639145944,0.37378089526745883,2.745751707032281,0
-1.948182346,1.1400293449239944,-1.794397868,0.21496610683848782,0
-2.419941302,-0.297774382,1.5369799733714764,-0.914570855,1
0.9894703469233082,1.772699764738375,2.563066916876716,-1.592147509,1
-0.604104505,-2.08550392,2.954901012950251,2.5620058075457717,1
0.23974278168335772,2.0521997662585276,0.12574786363225332,0.7415141280165582,0
-2.465253407,1.5316225229808476,-2.233719098,1.956405782,0
1.6921685260223152,1.2524681864578584,-2.783037717,-1.181229864,1
-1.421324581,-0.839181555,-2.474143519,2.6217469381863765,0
0.3228134442742574,-1.166854136,-0.618110898,-0.316784757,1
0.6035660001637035,0.094076566,2.5163518392865036,-0.018219103,0
2.952948088939876,2.1085497464705742,-1.748936914,2.5835712878634975,0
-2.301801613,1.904698250947149,-0.716260239,2.267845922670417,1
2.208340140644702,1.8355524007057271,1.7401826178423683,-1.171925165,1
